customer_id,customer_name,total_spent
f5807fbd-941b-44f7-befd-c7b2920bbcbc,Lauren Evans,33616.95
6d1df481-702b-4ac7-a913-ae08b0eda8cd,Andrew Adams,33614.469999999994
204e7997-de56-45aa-add1-f1dec35ad3b3,Brenda Simmons,33601.38
2c1264d6-98e5-410e-848d-5a65bb148f5d,Jasmine Cole,33593.149999999994
b39bb260-9d1c-4866-a47c-0089fe0e07ad,Steven Scott,33582.100000000006
145d2756-1f4f-4506-ba09-b3bdd50be0ba,Connie Long,33580.619999999995
741c74a3-8285-4e9b-b379-65664d39c9a7,Hector Smith,33580.11
8c96fb14-c77a-43df-a2b4-caaae5972d39,Nicole Rice,33578.11
1c4bec1b-172f-4249-b30b-1aea052669cb,Michael Cross,33575.8
8bd44047-4978-4438-b34f-3ab046ebfe99,Robert Miller,33574.619999999995
cf0c8209-a773-4468-82ac-f28b00da9633,Debbie Michael,33574.259999999995
8c4032a0-3460-42c0-9b61-d9fa752f26f4,John Livingston,33573.32
6bb87185-6e92-473a-80d7-5b8cd996280b,Alyssa Cohen,33571.56
012148e7-714f-41b9-af79-cbe60309b78d,Jenna Duran,33571.45
22363e7f-730e-42b4-a9e2-cce6d80f7d45,Dustin Horton,33570.6
62f7a8c4-652c-4a71-ba5a-743b1e3749e2,Jesus White,33553.56
b1a7f9ae-7f03-4993-9340-3fb03c5baad2,Steven Palmer,33553.299999999996
9ba92564-1cf7-4ff1-9342-1cc72ef55f02,Joseph Lee,33552.68
c5d1d5b7-a13d-44e0-8441-c1a9336d1850,Shelby Patrick,33548.17
9888072a-acb6-441f-8727-72994ed859b2,Michael Reese,33542.11
22393cf5-3d05-4f26-b3d0-485e421aacb7,Virginia Roberts,33541.82
0c03a640-d394-41f0-b19c-71c8b724833e,John Mcdaniel,33539.68
5a8f85a4-5169-46b1-86a8-d0aef4418f70,Dakota White,33539.05
8e1834d4-1200-4a04-b87a-2a3286c6c0b2,Randy Gonzales,33537.270000000004
b8dcfc29-5049-4e61-a4d9-a98a71a730fc,Chase Lee,33536.950000000004
1570f292-7a49-4332-a1f9-1fc7cc958df8,Paul Stokes,33520.009999999995
a1d13036-a98d-4d9e-a48d-163cfb4f863a,Andrew French,33509.78
18651038-e2fc-4721-873b-cacfc457dd5d,Karen Robinson,33505.97
70deea72-3673-4bb2-8766-b2af059002ff,Jill Swanson,33504.25
e623c676-65ba-412f-8fd4-44585a4fa043,Richard Williams,33500.81
e29bb232-fa5f-40c4-b5c7-f073b438238f,Hailey Robertson,33495.49
ba35ba1b-f4a8-48d3-a742-0d9c8a8c2728,Christopher Lewis,33476.42
dc0389ad-7d73-4c73-b36e-0a7c0b45b97d,Bonnie Clark,33468.63
2e0f1866-8aa6-47e1-bf19-68780449bcfd,Gerald Jones,33466.61
b054a047-d808-47d1-ac9e-dccfff655574,Kathleen Singh,33462.7
88304076-61fb-4047-8293-43fc9c190558,Brian Santos,33455.65
07978a30-0f18-493d-bdf5-3230b7a62bf4,Traci Williams,33452.979999999996
f5dc0f45-ff1f-43be-a7bc-e991d2c4bd98,Daniel Lawrence,33452.020000000004
28d8f7ff-dee3-4a59-a820-1a85839748f9,Michael Johnson,33451.46
e3d2e4f8-38e6-4ee3-91f6-d5c6eb7296dd,Christopher Barrera,33448.72
43e65a1e-a14d-4c21-b371-fc66bf85cc2e,Steven Howe,33448.04
67333635-e329-47f4-826f-759a494e88f2,James Perkins,33438.84
7b275850-26fc-4827-a4b0-7a73ccc3dd98,Ellen Salazar,33438.64
ef15fe74-7d49-4635-b403-1a473a62343d,Robert Eaton,33434.57
cebc1f82-4205-4b45-af7b-baba6a94b577,Jill Fuentes,33429.47
56212e88-0fed-45ad-8e91-bfdf7e024e03,Abigail Fletcher,33426.950000000004
08420a7c-bf85-41e9-8387-da86021a24ee,Alexandra Gibson,33419.369999999995
9ea9d381-f623-4d3d-afd8-deda0948f71c,Nicole Johnson,33411.350000000006
483556f7-7a06-48f8-bbef-7b4da0ebc0e4,Anthony Baker,33406.14
a86147d5-1762-4c12-abf7-397e632fcb60,Patricia Contreras,33401.719999999994
ad66f12c-57bf-435a-bab6-a44e61c5471b,Daniel Franklin,33395.93
c57cee3b-d563-48a5-b236-6b402c6231f7,Bryan Williams,33395.79
c5e59a30-8ac4-4f44-9aa7-77f12bd73204,Robert Stewart,33391.96
3bb36666-ec8e-445e-be58-1b018df02794,Kayla Elliott,33389.009999999995
1efcb38c-8eb9-43b6-9026-0711a16d7ff8,Philip Johnston,33386.630000000005
7dd7c8be-2c73-4791-ab48-20f5a9340e13,Robert Mccullough,33377.58
fd960968-4761-43ae-9a29-ee8777ef5b06,Gregory Floyd,33372.04
c9c80db6-adc0-4606-b7a4-b874617f1eb9,Angela Jenkins,33345.21
17a6b186-b029-4539-a766-f4453b534d61,Roger Norris,33345.119999999995
05323f65-e955-4b3e-b472-bd10cbf63d48,Nicole Rivera,33342.54
1b665056-2660-4796-be2d-da7f56541ad9,Dr. Kelly Johnson,33341.84
3c4a0a2e-a1e5-46eb-b2ef-646294322f8a,Andrea Cruz,33338.83
6bea7b7c-32b4-43ec-bee5-67e67c032bc0,Kimberly Gibbs,33337.73
61590d06-5498-4f50-aee3-680023182451,Emily Reyes,33334.71
a8b18c24-3f8d-45c2-8a7f-3ea15c9420a7,Melinda Hopkins,33332.119999999995
26fd9932-dbd9-4373-bad7-59c928df06d5,Renee Franklin,33329.19
9a7f8ae2-7ed3-44e6-908c-7017a30e3824,Jennifer Burgess DDS,33323.82000000001
66675233-0b30-41a4-b9b8-7c487bc2e886,Morgan Thompson,33322.72
42fb5cb7-45ed-43f6-8d82-11b297026be3,Katherine Hahn,33315.78
fa4e5c6e-41bc-4b1e-b30b-f2823bde98d1,Joseph Powers,33301.99
834084dc-556f-4335-8546-0bf5b376da37,Brittney Richardson,33298.130000000005
ca368db1-06eb-4556-8a5f-d690fc7ec995,James Wright,33294.09
8fa44978-591b-45cf-93e8-009659eadf39,Dr. Matthew Luna,33292.83
3a8e5ff0-060c-49b3-9463-2684a92c98c3,Rebecca Taylor,33286.229999999996
57c8e3fa-6dd2-45e8-adcd-58f2532c5905,Joseph Brown,33286.04000000001
28be0972-ed40-4798-a4d9-13181127b839,Brett Miller,33284.54
602088df-6893-4962-87aa-d4b5a9ba6d7a,Andrea Cervantes,33278.630000000005
22f46434-4310-4871-bba4-47d830e7d41b,Jennifer Daniel,33257.29
7f0614e3-49e3-4273-a5d3-de3cecdd6fbf,Nicole Holmes,33256.76
e9650f84-b075-4d3b-bbf7-c0d84280ddd9,Christina Silva,33251.97
4d9af779-0acc-4f7d-9c67-87e3b69b0ba9,David Barrett,33248.880000000005
cce36d90-c34e-408b-9bae-e23d83fdbc16,Sarah Daniels,33224.7
1e3c4bf1-0a6b-4403-ba0a-8330afe914df,Becky Bass,33222.26
e57e56b3-bee3-4ad3-8a5a-a0f39e458e91,Robert Lam,33220.03
dcaebaee-f1b2-43a4-9dfb-3686b05d3cb1,Justin Williams,33217.6
e4e5f752-df4b-4849-8ce6-4f6c59f06a2a,Jessica Sheppard,33208.229999999996
73ae44e9-b76e-4cbf-aa24-239ed4941e3d,Marc Larson,33206.59
e771ce43-f07f-488d-b1e4-fa917a863941,Benjamin Vasquez,33200.600000000006
468404f8-2d1c-4d93-9c30-31a94e6f1ee5,Charles Reyes,33197.78
599d0ce7-9a64-4323-934a-3272383d67f4,Karen Jackson,33195.06
a5e7639a-c2c5-4926-8ae5-736771d6f686,Susan Brown,33191.880000000005
4d06e01f-d60e-45bb-b966-8f1350a66e66,Jeremy Gray,33187.61
4df115bf-5d09-4341-a815-637ca1f0f6e5,Norma Chambers,33176.68
bd6d6ac8-5503-4f25-9e7a-7ab13c2b871d,Larry Myers,33171.83
e7178812-60e7-4a83-aa9e-c9a9e8b12983,Michael Parsons,33163.94
428e3256-bae1-4b5b-b9d2-c2f07fddebe8,Jennifer Harris,33162.259999999995
24c82144-685a-417a-a507-5db7404dd1ce,Derrick Crawford,33160.89
d126fdaa-83ae-48fc-ba7d-e10b25d503bd,Brendan Patel,33159.17
6155e8cc-1f51-4092-8bcc-5e076fa0678b,Alyssa Lyons,33151.21
012baad3-c0d9-4182-b07e-181825772d80,Brittany Robinson,33147.280000000006
ecf8c68c-e590-4395-8e3e-607737649dc6,Kelly Smith,33142.66
fddceeda-dc56-4a3d-b1bf-f0d083a9c1e1,Kevin Rivera,33139.42999999999
7a8f676a-b59d-4fd7-a220-bb0a98b2d37c,Lindsey Reynolds,33136.47
f961de1a-8f47-4ada-93eb-b7527aac791f,Kyle Baker,33133.45
1e94588e-00bc-413f-b2c1-d9d237596bd9,Stephanie Cox,33126.25
4c762f65-3777-4d44-a71d-fa90f7319a41,Anna Parker,33119.5
8fea26b4-d492-4581-8b64-ecf4dc013867,Paul Shelton DVM,33114.53
a36afce1-1b6e-4ce8-9336-3d89739d972a,Ryan Romero,33110.200000000004
4fd35adb-ea46-4aba-96d0-ad0ef697d745,Timothy Conrad,33109.409999999996
65d19ccb-d287-4bbb-a941-7871564c02d2,Randall Sanders Jr.,33107.7
8bf6e21e-b8b2-442c-bfbb-fe875ac010aa,Joshua Thomas,33105.1
f027ac01-7aff-4cf0-9a75-6f16aa71e3a9,Joseph Carroll,33104.54
9c6143c0-ac4a-478f-b2cf-90816146b3c7,Thomas Ford,33101.770000000004
b6a405c7-40ef-41c4-a458-98a5ed954fd0,Patty White,33099.34
7203ddb0-a2d9-4a3a-b122-c35edfff393b,Kristina Carrillo,33089.96000000001
9f6a9586-220e-4bf4-9b9d-42f6311e0c77,Lindsey Hill MD,33085.96
e7cd8b2e-272d-4da5-8880-cf68e5fd07c3,Gabriel Melendez,33073.86
5c0a6155-f53e-45b0-adef-6869397a73ea,Alexander Ellis,33071.51
0ecae846-0469-4acd-a144-e30a46c929ab,Cassandra Good,33070.55
d1f48b11-0170-4c91-9115-6ca775753dfa,Kevin Schmidt,33069.3
4c159d9c-62ff-4ba9-8e79-a261d36488e6,Amy Chan,33068.48
abb4dce6-4419-4a77-a6ed-bf7208acc917,Samantha White,33067.82
2e871de1-98c9-48ab-ab8c-f6d7a34188c2,Robin Romero,33067.35
39d86eed-7750-4793-85b9-866407bad957,William Harvey,33064.13
41d4a779-bde6-4d3b-a0f3-92fc8c461f08,James Hamilton,33063.25
28045710-b1cc-425b-bd6d-3aa11e46d9a2,Thomas Gregory,33059.08
042f8b46-de02-4c16-9586-ce90dcc3eba6,Lauren Wilson,33048.57
c5ce02ba-641f-4a15-97a0-d76c0f744c94,Todd Collins,33035.97
61989d8d-c239-46df-8ffb-b6ca1c1c19ba,David Alvarado,33035.899999999994
2eda0157-11c6-4153-ac88-9626d6b1651f,Tiffany Lyons,33035.14
3ab84554-fcd3-4583-991d-2dc05b047187,Miss Carla Henderson,33034.490000000005
ddac2693-df99-42fc-abe8-cb700d346c63,Heather Martinez,33014.880000000005
39122a5e-df09-40de-98be-e4ba68c846ea,Mr. Jonathan Martinez,33012.71
81a65571-10d3-422e-b2ec-dcf6586f23d8,Michael Gregory,33010.93
5076e9fd-89ed-41cb-9f8f-e01b25714290,Rebecca Mueller,33007.030000000006
cc77ef08-ec8f-4707-93d7-cd69936f8ef8,Amy Holt,33000.82
5152851b-eac6-477b-aa92-ba9f461dd8c3,Scott Young,32996.5
4cfa1036-25db-4670-8b0f-34311c891002,Matthew Gibson,32994.82
f7d63630-9f4b-4ad3-8250-59a92d52197e,Randy Morris,32987.67
adcdbd8e-d864-4d95-bf15-2a1322dd4693,Kyle Christian,32984.75
cdfba289-7cf5-42d1-bf8f-39b4ffb0e186,Charles Jones,32972.770000000004
7fcaf257-38b2-42ed-86fa-acf9e4825df6,Johnny Hall MD,32972.26
30ae6a36-b45a-48b0-b27b-2d3e078c41ef,Debra Oneill,32969.39
9efdbf56-6138-4f16-85d1-c63247983927,Donald Rose,32965.240000000005
95adb589-9e7a-4208-b9e5-c848ee3a4804,Donna Burton,32964.51
42cb676f-62bd-410b-8827-24e929711e92,Eric Bartlett,32959.51
ecff0048-a894-48b5-bceb-acfa4536a07f,Nicole Rivera,32954.25
0deae62f-62f9-43eb-91bd-437fd02da71f,Rita Henson,32948.06
6584441f-ae68-42fe-8f17-2e1becb4cf59,Jordan Wise,32946.990000000005
36916cbf-6706-45d1-bf0b-a08847ececee,Nancy Flynn,32934.79
a7fa8857-0271-4e88-932f-91e26646e713,Sylvia Alexander,32934.61
69ddc758-f464-47e9-8235-a952670d6f3c,Mrs. Stephanie Peck MD,32932.04
9c8018f0-64b9-4929-9c55-13c2fdf4a6a2,Andrew Best,32928.74
2a69cfa4-57ee-4670-a5f0-cb83a87441e4,William Black,32928.41
bdd7b1e6-6b8f-4e72-b0ee-507f06f3bb79,Lance Armstrong,32921.34
ec3b7ff3-5ce4-4ce2-90f1-f350085a6c3a,April Turner,32915.32
f51d0b10-adb2-4e36-b0b6-98ad7aea6b4a,Sarah Allison,32909.12
b21a1de6-df50-4626-9582-c1c1b92170da,Joel Brown,32902.53
6abacdf0-bc52-4248-aa95-2bbaeb3f731d,Scott Paul,32899.37
53540698-04d6-41db-ab77-c13a047bd789,Mark Jones,32880.52
73bce79c-9d76-43d0-b165-8af38a731b51,Kim Jones,32877.54
d20f7daf-5d72-4e73-acd6-5a6fb060af84,Jeffrey Johnson,32868.18
75410759-92e7-4244-8555-83abe5f6a860,Kelly Potter,32865.08
f402d5d2-4092-40ef-b967-cb3f2543af0b,Alexandra Ballard,32859.729999999996
915b5ed5-a99f-43e0-87df-9c4a374951ba,Andrew Andrews,32847.39
7214c683-0f0d-4ccb-aad1-7ebfe57b3027,Zachary Chavez,32843.57
e5376c47-26dc-4f77-8857-90c08f6bb2ee,Alicia Johnson,32842.97
4f79c9c2-fc20-4905-b627-d706c116df18,Dr. Seth Black,32837.9
f675709e-8934-41c4-80a0-d0a34175e93b,David Perez,32828.34
15523169-18bb-4d5a-8045-0bda7dc76e1a,Amber Ward,32826.47
287724f0-c369-4dd5-9385-d9197088b294,Spencer Moss,32799.44
0c41360b-b6d8-44ca-a8ba-9b87904dadf4,Nathan Small,32797.22
98d3916c-924e-4fa7-8895-8e819a9f7bca,Julie Ellis,32791.590000000004
4ed7dd81-41ee-4a0c-af07-a49b5a2b423f,Sarah Ball,32790.59
6ba54f6c-81b1-4135-a453-e0c8102b32b7,Elaine Gomez DVM,32788.380000000005
460a4f0f-6cf0-4931-a440-31be42dcb474,Wesley Lin,32784.43
a2477294-f335-47dc-bdb8-9cdd5a03c38f,Erin Richardson,32781.770000000004
15f5d35d-8bb2-4862-bae3-21d8b5e5b312,Dale Friedman,32777.96
da484fb6-5b75-4a81-b748-d6f3159a0560,Sarah Smith,32774.79
cfab9b1a-767b-42c0-bdae-4ef07a6d24e8,Amy Arnold,32768.71
67b9d2d4-1450-455c-b22b-9b2c2177b1ae,Jonathan Stevens,32768.28
f1e1fbee-12bd-45a3-8f2e-1eda17503f41,Lawrence Taylor,32761.859999999997
58e46318-bf19-4721-b81d-b1428a94d88d,Sarah Parks,32754.14
df4beace-8edf-4995-b4ba-cbe656b4fffc,Hannah Vincent,32753.639999999996
1f49b65f-3ad9-42f2-b20c-6418830e250e,Rebecca Burch,32750.47
3bc8fa43-b214-472a-a4f5-921a0bdb4b2c,Michelle Cortez,32747.519999999997
61ea02cf-7d3b-4c0c-897d-adb5c7beb0fe,Sean Berry,32736.92
428a6af9-9aea-4af1-8dda-7dc028afdf7c,James Wade,32735.55
39712f83-f080-46cf-a57b-d4eacf75d03d,Amanda Smith,32734.269999999997
04d514a4-566e-4bf4-82d4-11f923724628,Kelsey Trujillo,32733.23
17c6e9d2-eddf-40dc-b54f-f9f528e4ca0e,Todd Roberts,32730.399999999998
f5f1495f-1d6d-4641-b18f-a2a82d2e87b1,Karen Sutton,32729.870000000003
0fd3f437-9246-4196-a930-ab2fd78805ab,Brian Durham,32725.439999999995
3025b083-b6e5-46f6-8768-fd1046884669,Rebecca James,32717.079999999994
8b0ed525-e81c-4813-a5ca-7edb1a8a8183,Jason Harris,32716.13
df13cae2-3165-4ac8-bc70-64a69e80eeeb,April Martinez,32713.309999999998
27c03cb8-176c-42b7-b92b-8ac0a87eb09e,Jeffrey Stewart,32712.050000000003
5a7edf19-1074-47b7-92d6-f3b8850c1734,Patricia Roberts,32710.31
69e86a2c-d673-49d1-9d5b-a44b108f4675,Nicole Porter,32705.54
d5e3ba20-783a-41c7-955e-7e2c11701fcb,Anne Spencer,32703.79
8f8f09d3-5b17-4e08-9746-8ae766e62171,Brandon Kaiser,32692.33
4cd09978-b937-49f3-94b5-9eda4d29a9b6,Jessica Larson,32689.64
ca54fd87-4a89-44fa-a268-dff36cb45e0b,Kenneth Frost,32683.699999999997
409ddc89-5803-450d-9d07-4ac9ba7c4ca4,Justin Morales,32660.28
f23e4653-a00f-41dd-bed2-8bfd21a48d51,Jennifer Baker,32658.72
e10c61ac-9517-4630-8f07-83747b5d733d,John Harris,32657.449999999997
83e11a2b-2057-4ca9-8c0f-e7600466521f,Jennifer Jennings,32654.98
b761392a-fa86-465d-8ff0-f1389942eed2,Adam Thomas,32651.620000000003
d819fba0-ae52-4cd5-8a52-86fabe8a5f14,Christopher Reynolds,32642.190000000002
8ba482d0-a4ec-461e-a03b-1f695899c605,Susan Young,32640.25
47c4a787-6182-4127-a314-c6e1de704142,Claire Clark,32632.910000000003
e8c8e235-b5f7-4b57-8b19-61ddb184857a,Bryan Martinez,32623.489999999998
2d996728-666d-4c6e-b93f-60b6e73d8e85,Heather Martin,32618.78
bf0a91a2-e488-427d-8225-87405e7c305b,Lauren Cook,32613.840000000004
88d5ec50-b180-4f84-9852-3cb3ef1d1960,Danielle Young,32609.019999999997
c934ed68-48db-4fc2-a71a-ac83387452a1,Kimberly Phillips,32605.16
caa93294-2d59-4656-8b13-9861292ac90a,Brenda Sheppard,32594.4
5e83426d-4efc-46fd-9618-27f28261ea16,Courtney Wood,32588.949999999997
00174821-96d9-409f-8b1b-d3afb616f795,Jeff Donaldson,32577.98
9ee0cb85-127c-4551-b73a-aeb2b2f0eb3b,Megan Burton,32568.579999999998
e83c6794-47b9-46a1-b836-b315a852094a,Frank Perez,32562.54
b094900c-b262-4bf0-851b-610b8fac7eef,Ashley Bradshaw,32556.18
aca557d8-01dc-4ba9-9ceb-bad014eca311,Gregory Cameron,32552.34
ca27c3f4-2ecd-4152-a63b-9e4d02795bdd,Jamie Doyle,32550.920000000002
93944ae9-ef2a-4cb1-9545-1e7de1cb6e22,Tanya Tyler,32544.73
04fa15b7-0cd2-4920-b313-298dd63697da,Michele Johnson,32533.37
1fbf33bb-458f-4c84-baa4-16f4a8a7bd59,Michael Hodges,32533.35
0acdcf96-7dd1-4513-8a3f-134893e18325,Gary Moss,32531.539999999997
a0b88666-924a-44ff-9224-c7cc87482761,Glenn Wood,32530.28
6e9277ee-ab6d-4398-b0c5-e57513ae282c,Christie Stewart,32525.29
64d4b0f4-5f2c-49c6-a340-525876031df8,Lisa Wright,32518.67
2dbe3e07-7712-4079-ade7-dcc9bbbfdfd6,David Ross,32514.449999999997
2dcc05aa-e7fc-4967-970a-8dc47183ac60,Ronnie Solomon,32512.350000000002
ba675313-f478-4d78-831c-0c72c19b4335,Seth Elliott,32509.45
dd21ce18-54ce-4063-9959-405b4f970a5a,Amy Morton,32497.29
18facaad-3021-44b3-bc01-1810b631edd2,Ryan Sullivan,32497.010000000002
6575d861-0050-47bc-9c7b-f4f43316916f,Ruben Johnson DDS,32489.43
0189b80d-9c12-4b2a-a650-5ca8606d4bf4,Courtney Parks,32489.410000000003
1acbed0a-60d0-4a43-8cde-067544640788,Taylor Yang,32486.300000000003
35d696f6-fee0-4acb-90b0-16304b0147fa,Jessica Taylor,32485.37
2974fccc-6e91-4729-b724-0d702a7ed36e,James Sullivan,32480.269999999997
00b6206e-ce2b-4e1a-8115-c93da5f7859e,Anita Garcia,32478.28
f972cbbc-8624-405e-800a-4cb525a51fd6,Kyle Farley,32476.770000000004
72ef7e48-fd0d-4859-a8b0-a8df7435eb71,Joshua Taylor,32461.42
8dc97467-de49-46b2-900a-70b09374d070,Mr. Christopher Waters,32456.019999999997
fcb40a1c-b0ca-4873-b99b-a6345a19e3d8,Dennis Bell,32433.13
1c54c7d5-46ca-49e0-a8ce-b70d4ede360a,Carrie Anderson,32429.92
03a561be-2548-4664-9c98-d633a4e12cf9,Kenneth Wilson,32422.65
d121117c-dbb7-4b41-9c02-7d2ae84358dd,Cynthia White,32405.010000000002
63a28867-fec5-4757-ab43-092ececbcf10,Sara Smith,32403.61
03905dc1-fe11-43e2-a4c0-90313b8c6a8c,Kari Chan,32398.520000000004
5d3615ea-4f40-4672-ae54-3c1f8477639f,Mark Cook,32394.64
9d509f31-437f-49d3-9aed-ea79f8e6b871,Mary Atkinson,32377.979999999996
fbafed40-6e47-4a7a-b779-7b81c7f8b199,James Jones,32356.12
d0e56dbb-aa3d-4067-a8e2-14b74ca8dd38,Kerry James,32354.280000000002
bf907fa5-08bf-4a75-9c13-c92317ddd2cf,Stacey Torres,32352.190000000002
62592919-a1e5-433c-b13e-bc6b5a975f27,Kimberly Willis,32311.6
e0d95c48-224e-4516-8291-047c1c19c35d,Kevin Delacruz,32308.82
503c308b-44e3-40d7-ab7b-5268647bb1f0,Dylan Anderson,32294.019999999997
09195c33-cbac-4146-9115-522b4940f39a,Christian Carr,32289.85
c4c301f2-ac5c-4b8f-acae-d4ffa1d82e12,Bradley Morales,32282.9
3ac09674-528f-4def-a4ba-6eedf021fa5f,Frank Santos,32276.68
e08a8789-4ff0-4c82-a836-d1bf3b198eac,Spencer Pham,32273.700000000004
acd3363d-602a-4f0a-80d2-6c1a56c5d8f0,Jennifer Stevens,32258.239999999998
efdf6adf-1d18-4c20-a7ed-033cdc72424d,Amy Scott,32250.94
af78574c-c779-413d-aedb-8f518ad5e6c4,Michael Simpson,32250.440000000002
c6811a2a-d50a-4ba3-9225-f4f0d6b79add,David Harper,32247.28
bfd91333-a027-49d7-af05-0d5915de09d4,Cynthia Wilson,32245.66
3245fe51-2211-48c4-8c10-ed1b331ec30d,Justin Butler,32242.05
726b0747-f849-446c-8f91-bb79c278be38,Joshua Hood,32236.22
fb32808d-4176-48b5-9498-0a2a77b833ff,Timothy Sutton,32228.879999999997
2c6ee972-f90f-4aa1-b45f-70c99d46357b,Brandon Sanchez,32213.67
c6b16f36-e7bc-4ebc-afab-1701166d1c37,Jay Lee,32208.18
183d9b86-c077-48e4-af78-f2cf7da8d039,Brooke Gutierrez,32205.719999999998
361009b8-fa97-45f8-b44e-4c4e4a58d074,Abigail Lowery,32202.19
7753445b-cfc0-4501-8018-817843aedba1,Kimberly Thomas,32195.73
2dbe82b8-d684-4e85-9f3d-47628537d683,Jesse Lawrence,32190.83
da57620d-400d-4eac-a721-a35aa753b818,Daisy Hill,32187.19
cd850aab-d9b7-42f3-a3ca-0641be5419f0,Jessica Love,32182.47
9270496e-a09e-4eb5-8a1e-8e4199d073a1,Tracy Rocha,32179.14
81604642-7fc9-4d06-8b9c-c6cb6fc4f32c,Theresa Jones,32178.949999999997
d85ac4df-67ad-4c60-a216-a3eb46ede58e,Jill Cook,32177.329999999998
83f2e9fb-bc3c-4636-8302-a1ee0bc28e34,Lisa Garrett,32169.0
9109f327-14f0-45d4-9a45-466c418b1c48,Thomas Wright,32157.48
4503220b-ebf0-4d21-a7ff-707d4984f5ee,Jeffery West,32118.879999999997
568a693a-2a95-42c1-a167-a4deac71c66a,Sean Jimenez,32111.66
56306e9c-790a-4a27-bfcd-016aa20ed8c7,Lisa Ramos,32108.55
b161e94c-a8ec-4a00-815e-0e9d4c64d71c,Theresa Buchanan,32090.469999999998
70699c78-40eb-41e9-b29c-b8b114b5555b,Krista Hall,32090.010000000002
103fa0e6-a77c-44ae-bebd-ce8cd03380b4,Charles Davis,32082.719999999998
c8ac214b-6084-411b-969d-8af0e1c03940,Brian Byrd,32070.370000000003
8720faf1-3e25-4232-b349-810811d68598,Alyssa Gonzalez,32070.300000000003
acd4e508-93bf-4de6-97b2-6c326ed85d0d,Michael Cole,32067.309999999998
987e3c76-281d-404b-8536-e1ac9037e5a4,Sarah Smith,32061.99
c27e9b21-9cea-4585-bdc1-8334061f400b,Melissa Evans,32050.61
e60d89ba-9c8f-4ec8-a569-a6838e7015fd,Christine Myers,32050.549999999996
ce2ad435-0468-48d3-a59d-afb5061c0c76,Michael Juarez,32042.840000000004
17f99da3-de6e-4138-bfcc-752fa444b1f6,Anthony Duncan,32035.52
47af09b0-a42a-4eb5-add5-887f922e3272,Savannah Humphrey,32030.19
50327cdb-43ef-4ba8-8029-ac0bb7bd69dd,Sarah Schneider,32025.32
7a3920be-6290-4b39-b903-a48fbffe70e6,Rebecca Bender,32022.68
25f3c4a7-3f1d-4328-b4a9-4ac2522fd7b0,Andrew Briggs,32021.359999999997
76e75caa-2518-47eb-87fd-69f81602449c,Kristine Burton,32019.12
edc38469-301d-4d82-a429-91d810c8447f,James Parker,32014.33
4d6683eb-1d6d-4501-abb1-a1888e359e9c,Lonnie Sanders,32006.4
7683b9c7-6407-4303-897e-8d3c8331c9ba,Tammy Perez,32004.949999999997
47eb9160-c344-4c72-aac1-4df955c4fa19,Jill Whitney,32003.27
46bd1111-2eef-4d6e-b287-905f9c160572,Melanie Steele,32001.66
2f6c1397-69bb-4024-a5ad-9b26f6d1eed2,Andrew Williams,31995.050000000003
7c91a4ef-d3bf-42c5-a6b6-7e498070602a,Cheryl Friedman,31991.340000000004
c90b0eed-3a78-4f25-b2cc-97ba94eec6c9,Jason Solis DDS,31990.57
8e2dc3d7-bfaa-4f0f-907c-471d02595d1d,Daniel Simmons,31990.260000000002
fb862322-4b01-42d1-8ae7-09e5b8d272e5,Charles Ortiz,31985.16
d434c5c2-5ab9-4e5a-9088-ff07ee548fdc,Sarah Bartlett,31979.21
d59caa35-bd34-4d8f-ba59-df25d188c19b,Amber Strickland,31975.95
a3b0f8b3-3bf7-46de-85cf-aa1398d20389,Tristan Young,31968.070000000003
8983a569-4e3f-4e6f-8ce9-bcd6ab55852c,Mr. Stephen Martin Jr.,31957.1
32391d68-4e37-4cd2-b499-3e0e0c63472b,Rachel Gonzalez,31952.72
208aaae1-9eec-4998-82af-481f21f68bce,Charles Lyons,31952.44
2c3ec5ca-9b77-4ff3-80f6-8a00e58a2a1e,Aaron Hughes,31945.44
1780168d-cd96-4d87-91fa-5aa0cdb1e1ad,James Johnson,31945.14
265cacf8-97e4-43ac-9ef4-bb2acd4af038,Melissa Ramos,31941.679999999997
65128729-739f-4118-9f75-500146459e6c,April Hall,31937.43
7148086b-8a22-44b0-8c18-4279aa0a40f1,Robert Wilcox,31935.92
b77e68ca-b196-48c5-8896-e984f32bb7d4,Jacob Gaines,31932.64
e57315b6-2236-4b2a-8c5f-bc503e5399e4,Teresa Coleman,31930.47
b16f698c-3891-4f3d-a328-3499f7e0e4e8,Thomas Reeves,31921.08
16756b52-b716-4c22-81fc-7418207e5565,Richard Wright,31913.02
c878ed86-e5e6-48ab-8cdd-21946fffc3c5,Mrs. Shelby Hess DDS,31910.4
04941f4e-f303-49d6-94d8-a5af5185a744,Luke Carey,31906.009999999995
bbe6c783-0daa-46de-a344-8c642346969f,Devin Coleman,31894.42
3301d2a4-4539-45b0-aa8e-5be6e35249ec,Matthew Shelton,31894.18
9ba10ab8-8dd4-4dc4-9336-f7f0cc613a46,Blake Patterson Jr.,31893.41
cfc7ff57-3b8a-41d4-91f6-fc9567100dce,Kelly Callahan,31885.949999999997
721599bf-6d69-499e-913b-4422049bbb4a,Laurie Schmitt,31881.16
b06927fa-3cb7-4d1e-b0f5-d126d4277de4,Andrew Miller,31881.140000000003
